cateegory,odia_word,desia_word
miscellaneous,ଆଖପାଖ , ଲଗେଲଗେ 
miscellaneous,କଷଣ , ହରବର 
miscellaneous,ଉପାୟ , ବାଟ 
miscellaneous,ଘାସବୁଦା , ଘୀସ ଲାଟା 
miscellaneous,ଫୁଟାଇ ,  ଉକଲଇ 
miscellaneous,ସଞ୍ଚୟ , ସଙ୍ଗାରବାର 
miscellaneous,କାଞ୍ଚା , କାଚା 
miscellaneous,ବଞ୍ଚୁବା , ଚବଞ୍ଚୁବାଟା 
miscellaneous,କକା , ଦାଦା 
miscellaneous,ଖଡ଼ିକା , ଖଡିକିଆ 
miscellaneous,ପିଜୁଳି , ଜାମ୍‌ 
miscellaneous,ଉଦ ଉଦିଆ , ଉଦ୍‌ ଉଦିଆ 
miscellaneous,ଖରା , ଖାରା 
miscellaneous,ଏଁରାବତ , ହାତୀ 
miscellaneous,ପାଣି କଖାରୁ , ପାନି କୁମଡ଼ା 
miscellaneous,ବୈଠକ , ବେରନ 
miscellaneous,ଲଗାଇବା , ଡସାଇବା 
miscellaneous,ଖାଲି , ଛୁଗୟ 
miscellaneous,ମନୋରଞ୍ଜନ , ମନସାରଦା 
miscellaneous,ପିଞ୍ଜରା , ଗୁଡ଼ା 
miscellaneous,ତଣ୍ଢି , ଟଟରା 
miscellaneous,ଗଧ୍ଵଆ , ହୁଣ୍ଡାର /ଡୁରକା 
miscellaneous,ବିଚରା , ବାପଡ଼ା 
miscellaneous,ସଳଖି , ସଲଖେ 
miscellaneous,ଅଣ୍ଟା , ଆଗଟାଁ 
miscellaneous,ଥଣ୍ଡ , ଚଣ୍ଡି 
miscellaneous,କଣ୍ଟା , କାଟା 
miscellaneous,ସଫା , ପରଚଲ 
miscellaneous,ଗାଣ୍ଡିଆ , ପୁଡ଼ା 
miscellaneous,ବେଣ୍ଟ , ଢେଟ୍‌ 
miscellaneous,ଲଣ୍ଠନ , ଲାନ୍ତର 
miscellaneous,ଆକାଶେ ,  ବାଦଲେ 
miscellaneous,ପରିବାର ,  କୁଟୁମ 
miscellaneous,ଝଡତୋଫାନ୍‌ , ପାନିପବନ 
miscellaneous,ସହିପାରିବା , ସମାଳିନାପାରବାଟା 
miscellaneous,ସାଙ୍ଗରେ ,  ସସେ 
miscellaneous,ରବିବାର , ରୟବାର 
miscellaneous,ଓଷଧ , ଓଷ୍‌ 
miscellaneous,ଦୁଃସାହାସ , ଭାରଷା 
miscellaneous,ଏମିତି , ଏକ୍ତ 
miscellaneous,ମାକସି , ପେଡ଼ି 
miscellaneous,କୌତୁହଳ ,  ଚୁଲଚୁଲିଆ 
miscellaneous,ପଥ୍ୁକ , ବାଟୋଇ 
miscellaneous,ବ୍ୟବହାର , ବାଇବାଟା 
miscellaneous,ମଧ୍ୟାହ୍ନ , ପେଜବେଲା 
miscellaneous,ଅପରାହ୍ନ , ଆଡ଼ବେଲା 
miscellaneous,ମୂଳ , ବୁନ୍ଦ 
miscellaneous,ବଡ଼ିଭୋର ,  କୁକୁଡ଼ା ତାକେ 
miscellaneous,ଠାକୁର , ମାପ୍ଛ 
miscellaneous,ଉପହାର , ପୁରସ୍କାର 
miscellaneous,ପ୍ରସାଦ , ଉଗ 
miscellaneous,ଗଛଲତା , ଗଛପତର 
miscellaneous,ଲତା , ମାଲ୍‌ 
miscellaneous,ସୂର୍ଯ୍ୟ , ବେଲ୍‌ 
miscellaneous,କାଉ , କାଉ 
miscellaneous,ଗଛ ,  ଗଛ୍‌ 
miscellaneous,କୁଅ , କୁଇଁସାଲ୍‌ 
miscellaneous,ଦଉଡ଼ି , ଡର 
miscellaneous,ମାଠିଆ , ହାଣ୍ଡି 
miscellaneous,ପାଣି , ପାନି 
miscellaneous,ମେଘ , ମେବାଦଲ୍‌ 
miscellaneous,ସୂର୍ଯ୍ୟ , ବେଲ୍‌ 
miscellaneous,ଘାସ , ଘାସ୍‌ 
miscellaneous,ଗାଉ , ଗରୁ 
miscellaneous,ମାଠିଆ , ହାଣ୍ଡି 
miscellaneous,ତୁଳସିକୁଣ୍ଡ , ତୁଲସିଚଉଁରା 
miscellaneous,କଦଳୀ ଗଛ , କଦଲି ଗଛ 
miscellaneous,ମଣ୍ଡପ , ମଣ୍ତପ 
miscellaneous,ପଥର , ପାକ୍ନା 
miscellaneous,ଛାଞ୍ଚୁଣୀ , ବାଡନୀ 
miscellaneous,ଷଣ୍‌ , ଷଣ୍‌ 
miscellaneous,ଖଟ , ଖଟ୍‌ 
miscellaneous,ବେଗ୍‌ , ମୁନା 
miscellaneous,ବୁଟ , ବୁଟ 
miscellaneous,ଘରପିଣ୍ଡା , ଘରର ପିଣ୍ଡା 
miscellaneous,ରାସ୍ତା , ସଡ଼କ୍‌ 
miscellaneous,ବୁଢା , ଡକରା 
miscellaneous,ବରଗଛ , ବର୍ଗଛ୍‌ 
miscellaneous,ନଳକୂଅଁ , ବରିଙ୍ଗ 
miscellaneous,କ୍ଷୀର , କ୍ଷୀର 
miscellaneous,ଚୁଲି , ଚୁଲି 
miscellaneous,ଟାଙ୍ଗିଆ , ଟାଙ୍ଗିଆ 
miscellaneous,ଶାବଳ , ଶାବଲ 
miscellaneous,ଥାଳି , ଚଡୁଆ 
miscellaneous,ଗ୍ନସ୍‌ , ପିଲାସ୍‌ 
miscellaneous,ଚାଟୁ , ଚାଟୁ 
miscellaneous,ଦୀପ , କୂପି 
miscellaneous,ରେଳଗାଡ଼ି , ରେଲଗାଡ଼ି 
miscellaneous,ସ୍କୁଟର , ସ୍କୁଟେର 
miscellaneous,ସାଇକେଲ୍‌ , ସାଇକେଲ୍‌ 
miscellaneous,ମଟର , ମଟର 
miscellaneous,ଭେନ୍‌ , ବେନ୍‌ 
miscellaneous,ଅଟୋ , ଅଟ 
miscellaneous,ଉତଡାଯାହାଜ , ଉଡାଯାହାଜ 
miscellaneous,ହେଲିକେପ୍ଟର , ହେଲିକେପଟର 
miscellaneous,କମାଣ୍ଡର , ଜିପ୍‌ 
miscellaneous,ପାଣି ଜାହାଜ , ପାନି ଝାଜ 
miscellaneous,ଝିଅ , ଟକି 
miscellaneous,ପୁଅ , ପିଲା 
miscellaneous,ଝୁଲଣା , ଡଲି 
miscellaneous,କଣ୍ଢେଇ , ପୁତଲା 
miscellaneous,କୂକୂର , କୁକୁର 
miscellaneous,ବେଟ୍‌ , ବେଟ୍‌ 
miscellaneous,ଚଢେଇ , ଚେଡେ 
miscellaneous,ଫୁଲ୍‌ , ଫୁଲ୍‌ 
miscellaneous,ପତାକା , ଜେଣ୍ଡା 
miscellaneous,କୃଷକ , ଚାଷି 
miscellaneous,ଘର , ଘର 
miscellaneous,ବାଳକ , ପିଲା 
miscellaneous,ନଡ଼ିଆ , ନାଡ଼ିଆ 
miscellaneous,ପାହାଡ଼ , ପର୍ବତ୍‌ 
miscellaneous,ବୁଢ଼ା , ଡକରା 
miscellaneous,କୂଅ , କୁଇଁ ସାଲ୍‌ 
miscellaneous,କଚିରି ମିଚିରି , କିର୍‌ କାର୍‌ 
miscellaneous,ଶବ୍ଦ , ସାଉଣ୍ଡ 
miscellaneous,ପିଲେ , ପିଲା 
miscellaneous,ଜଗୁଥାଏ , ଜାଗଲାନୀ 
miscellaneous,ଦୁଆରେ , ଦାଣ୍ଡେ 
miscellaneous,ଅଜଣା , ନାଜାନ୍‌ ବାଟା 
miscellaneous,ଲୋକଙ୍କୁ , ଲୋକମନକେ 
miscellaneous,ରାବଇ , ରାବସି 
miscellaneous,ନିଦ , ଜୁମରା 
miscellaneous,ସମାନ , ସମାନ 
miscellaneous,ଅମୃତ , ଅମୃତ୍‌ 
miscellaneous,ଖାଇବା , ଖାୟବାଟା 
miscellaneous,ଅଧୁକ ମଧୁର ,  ଅଦିକ୍‌ ସୁଆଦ୍‌ 
miscellaneous,ଶାଗୁଆ ,  କଚାପତରିଆ 
miscellaneous,ଭାବେ , ଡାକେ 
miscellaneous,ସରଗେ , ସର୍ଗେ 
miscellaneous,ପେଚା , କୁମା 
miscellaneous,ମୟୂର ,  ମଜୁର 
miscellaneous,ଅଣ୍ଡିରା କୁକୁଡ଼ା , ଗାଞ୍ଜା 
miscellaneous,ଶୁଆ , ରୁପୁ 
miscellaneous,କାଉ , କାଉ 
miscellaneous,ବତକ , ହଁସ୍‌ 
miscellaneous,ଚିଲ ,  ଛାଚଣ୍‌ 
miscellaneous,ପାରା , ପାରୁଆ 
miscellaneous,ସଜନା ଗଛ , ମୁନଗା ଗଛ 
miscellaneous,ଭାଲୁ , ବାଲୁ 
miscellaneous,ବାଘ , ବାଗ 
miscellaneous,ବରଗଛ , ବରଗଛ 
miscellaneous,ଚାଳଘର , ପିରିଘର 
miscellaneous,ତାଳଗଛ , ତାଲ୍‌ଗଛ 
miscellaneous,ବାଡ଼ , ବାଡ଼ 
miscellaneous,ବିଜୁଳି ତାର , କରେଣ୍ତ ତାର 
miscellaneous,ମେଘ ପାଖକୁ ,  ବାଦଲ ଲଗେ 
miscellaneous,ବେକ , ଟଟ୍‌ରୀ 
miscellaneous,ଗାର , ଗିରା 
miscellaneous,ରାଗ , ମରିଚ 
miscellaneous,ଖାଇବା , ଖାଇବା 
miscellaneous,କୁଲା , କୁଲା 
miscellaneous,କାନ , କାନ୍‌ 
miscellaneous,ପାଦ , ପାଦ 
miscellaneous,ଦିଶେ , ଦିଶ୍‌ଲାନି 
miscellaneous,ଦୁଇ , ଦୁଇଟା 
miscellaneous,ଛୋଟ , ସାନ୍‌ 
miscellaneous,ଗାତ , ବିଲ୍‌ 
miscellaneous,ଘର , ଘର 
miscellaneous,ମୁହଁରେ , ମୁଁଲଗେ 
miscellaneous,ନିଶ , ମେଶ 
miscellaneous,ଆସେ , ଆୟସି 
miscellaneous,ଜିନିଷ , ଜିନିଷ 
miscellaneous,ଦୁଇସାଇ୍ଁଇ , ଦୁଇଟା ସାଙ୍ଗ 
miscellaneous,ବଗିଚା , ବାଡ଼ 
miscellaneous,ଚାଲ , ଯୁ 
miscellaneous,କଥା ଶୁଣିଲେ , କାତା ଶୁନଲାୟନ 
miscellaneous,ଡରି , ଗଲେ 
miscellaneous,ଏମାନେ , ଏମନେ 
miscellaneous,କାଟିଦେବା , କାଟବାୟୂ 
miscellaneous,ବର୍ଷା , ବରଷା 
miscellaneous,କରିବେ କ'ଣ , କାୟଟା କରବାୟ 
miscellaneous,ଶୋଇବେ କେଉଁଠି , କମିତି ଶୟବାଯେ 
miscellaneous,ପଥର , ପାକନା 
miscellaneous,ପହଞ୍ଚୂଲା , ଖେଟ୍‌ଲା 
miscellaneous,ସବୂକଥା କହିଲା , ସବୁକାତାକୟଲା 
miscellaneous,କ୍ଷତି , ନଷ୍ଟ 
miscellaneous,ହନୁ ବଇଦ , ହନୁତାକ୍ତର 
miscellaneous,ଖଟ , ଖାଟ 
miscellaneous,ଶୋଇଥାଏ , ଶୋଇଥୁଲା 
miscellaneous,ସମୁଦି , ସମ୍‌ଦି 
miscellaneous,ଗଧ୍‌ଆ , ଡୁରକା 
miscellaneous,ମନେ ପଡ଼ିଲା , ହେତୁ ଆୟଲା 
miscellaneous,ବହୁତ ଦିନ , ବେଶିଦିନ୍‌ 
miscellaneous,ଭାବିଲା , ବାବଲା 
miscellaneous,ବୁଲି ଆସିବ , ବୁଲି ଆୟସି 
miscellaneous,ଦ୍ବାର , ଦାଣ୍ଡ 
miscellaneous,ସ୍ଵର , କଣ୍ଠ 
miscellaneous,ମିଠା , ସୁଆଦପିଟା 
miscellaneous,ଦୋକାନ , ଦୁକାନ୍‌ 
miscellaneous,ସିଙ୍ଗଡ଼ା , ସିଙ୍ଗଡ଼ା 
miscellaneous,ଆଳୁଚପ୍‌ , ଆଲୁବଡ଼ା 
miscellaneous,ବାସି ଜିନିଷ , ଫୁସକି ଜିନିଷ୍‌ 
miscellaneous,ଖରାପ , ନସ୍‌ବାଟା 
miscellaneous,ଖାଇଦେଲି , ଖାଇଲିନି 
miscellaneous,ଘରକୁଫେରିଲା ପରେ, ଘରେ ଗାଲା ପଟେ 
miscellaneous,ଝାଡ଼ା , ବନ୍ଦାଡ଼ 
miscellaneous,ଡରନା , ନାଡର 
miscellaneous,ଖାଇବାଜିନିଷ , ଖାୟବା ଜିନିଷ 
miscellaneous,ଜୀବନ ହାରିବ , ଜୀବନ ଯିବାଟା 
miscellaneous,ପଗ୍ସଢ଼ା , ଗନ୍ଦାଯିବାଟା 
miscellaneous,ଖରାଦିନ , ଖାରାଦିନ୍‌ 
miscellaneous,ବର୍ଷା , ବରଷା 
miscellaneous,ଗରମ , ଉଷୁମ 
miscellaneous,ପର୍ବତ , ଜଙ୍ଗଲ୍‌ 
miscellaneous,ପଡ଼ିଆ , ବାଟା 
miscellaneous,କ୍ରିକେଟ , କିରକେଟ 
miscellaneous,ଖେଳ , ଖୋଲ 
miscellaneous,ପୂର୍ବର , ଆଗରଝା 
miscellaneous,ସଭା , ପଞ୍ଚାଦି 
miscellaneous,ସାପ , ସାପ୍‌ 
miscellaneous,ପଥର , ପାଖନା 
miscellaneous,ଗଛ କରଡ଼ , ଗଛ ପଲକା 
miscellaneous,କାଠହଣା , ଗଛକୁଡ 
miscellaneous,ଗୋଟିଏ ଦଳ , ଗେଟେକ ପାଟି 
miscellaneous,କ୍ୟାପଟେନ୍‌ , କେପଟେନ୍‌ 
miscellaneous,ଖାଇବା , ଖାଇଲା 
miscellaneous,ବିସ୍କୁଟ , ବିସ୍କୁଟ 
miscellaneous,ସର୍ବତ , ସରବତ୍‌ 
miscellaneous,ବିଜୟୀ , ଜିତ୍ବାଟା 
miscellaneous,ପୁରସ୍କାର , ପୁରସ୍କାର 
miscellaneous,ଦର୍ପଣ , ଦରପନ୍‌ 
miscellaneous,କିଣିବା , ଘେନବାଟା 
miscellaneous,ଦାୟିତ୍ଵ , ଦାୟିତ୍ବନେବା 
miscellaneous,ବ୍ୟାଟ , ବେଟ 
miscellaneous,ଚଡେଇ , ଚେଡେ 
miscellaneous,ବଲ୍‌ , ବଲ୍‌ 
miscellaneous,ଆଣିଲେ , ଆନଲାୟ 
miscellaneous,ଜୋର ସୋର୍‌ , ଜୋର ସୋର 
miscellaneous,ଅଭ୍ୟାସ , ଅଭ୍ଯାସ୍‌ 
miscellaneous,ପ୍ରତିଦିନ , ସବୁଦିନ 
miscellaneous,ଠେକୁଆ ଦଳ , ଠେକୁଆ ମାନ୍ଦା 
miscellaneous,ବିଲୁଆ ଦଳ , କଲିଆ ମାଳା 
miscellaneous,ବୋଲିଂ , ଫିଙ୍ଗବାଟା 
miscellaneous,ବ୍ୟାଟିଂ , ବେଟିଂ 
miscellaneous,ଅନ୍ୟମାନେ , ଅଲଗା 
miscellaneous,ପ୍ରଥମ , ଆଗତୁ 
miscellaneous,ଆଉଟ , ଆଉଟି 
miscellaneous,ଖୁସି , ସାରଦା 
miscellaneous,ତାଳି ମାରିଲେ ,  ତାପଡ଼ି ମାରଲାୟ 
miscellaneous,ଗାତ , ବିଲ 
miscellaneous,ହାତୀ , ହାତୀ 
miscellaneous,ଶୁଣ୍‌ , ଛଣ୍ଢା 
miscellaneous,ମେଣ୍ଢା ପଲ , ମେଣ୍ଡାସାଲ୍‌ 
miscellaneous,ନରଁ , ଯୋଡ଼ି 
miscellaneous,ପିଚକାରୀ , ପିଚକାରୀ 
miscellaneous,ପାଣି ଖେଳ , ପାନୀ ଖେଲ୍‌ 
miscellaneous,ଏଣ୍ଡୁଅ , ଟେଣ୍ଡକା 
miscellaneous,ଜୀବନ , ଜୀବନ 
miscellaneous,ବିପଦ , ଗର 
miscellaneous,ଡାକୁଛ , ଡାକଲାସନି 
miscellaneous,ଜାଣି ଜାଣି , ଜାନି ଜାନି 
miscellaneous,ମୁଣ୍ଡ , ମୁଡ଼ 
miscellaneous,ପଗରିଲା , ପାଗର୍‌ଲା 
miscellaneous,ଭାଇ , ନାନା 
miscellaneous,ମୋତେ , ମକେ 
miscellaneous,ଆଣୁଅଛି , ଆନଲାନି 
miscellaneous,ସତରେ , ସତେ 
miscellaneous,ଦୃଷିତ , ମଇଁଳା 
miscellaneous,କାଛୁ କୁଣ୍ଡିଆ , ଗାଦି ଖସୁ 
miscellaneous,ତୋହର କଥା , ତୋର କାତା 
miscellaneous,ବଡ଼ବଡ଼ କଥା , ବଡ଼ବଡ଼କାଥା 
miscellaneous,ସାଇତି , ସଜାଇବା 
miscellaneous,ତୋର ମଥା , ତୋର କପାଲ 
miscellaneous,ତେଣ୍ଡା , ଚେଣ୍ଡା 
miscellaneous,ଖଣ୍ଡ ଖଣ୍ଡ , ଖାଣ୍ଡିଆ ଖାଣ୍ଡିଆ 
miscellaneous,ଦଣ୍ଡ , ଦଣ୍ଡ 
miscellaneous,ତୁଣ୍ଡ , ଟଣ୍ଡ 
miscellaneous,ଗଣ୍ଡା , ଗଣ୍ଡା 
miscellaneous,ମଣ୍ଡା , ମାଣ୍ଡା 
miscellaneous,ପାଖରେ , ପାଖେ 
miscellaneous,ଭଚ୍ଚାରିକା , ଭଜ୍ଚାରିକା 
miscellaneous,ଠାକୁରାଣୀ , ଠାକୁରାଜୀ ଗଟେକ 
miscellaneous,ଯୋଜନା , ଗଚେକ୍‌ ଧାନ୍ଦା 
miscellaneous,ନାଚି ନାତୁଣୀ , ନାତୀ ନାତରା 
miscellaneous,କାନ୍ଧଘଣ୍ଟା , କାନ୍ତଘଣ୍ଟୀ 
miscellaneous,ଠିକ୍‌ ସମୟ , ଠିକ୍‌ ବେଲା 
miscellaneous,ସଭିଏଁ , ସବୁଲୋକ 
miscellaneous,ସାନପିଲା ମାନେ , ସାନ ପିଲାମନ୍‌ 
miscellaneous,ପାଖରେ , ଲଗେ 
miscellaneous,ପାଟିତୁଣ୍ଡନକରି , କଲାର ନହେଇ 
miscellaneous,ଶାନ୍ତ , ଶାନି 
miscellaneous,ଦାଣ୍ଡ , ଦୁଆର 
miscellaneous,ଚାଲିଲା , ଗାଲା 
miscellaneous,ପଚାରିଲେ ,  ପାଚାରଲାୟ 
miscellaneous,ଖାଇବ ,  ଖାଇବାସ 
miscellaneous,ଜିନିଷ , ଜିନିଷ 
miscellaneous,ବେଶୀ , ଭୁତେକ 
miscellaneous,ଝାଡ଼ା ବାନି , ଝାଡା ବାନି 
miscellaneous,ଫଟା ଫଟ୍‌ କହିଲେ , ଫଟା ଫଟ କୟଯଲାୟ 
miscellaneous,ଭୋକହେବ , ଭୁକହେସି 
miscellaneous,ହାଲିଆଲାଗି , ହାଲିଆ ଲାଗ୍‌ସି 
miscellaneous,କାମ କରିବା , କାମ କରୁ ଆସା 
miscellaneous,ଭଲ ଲାଗୁନାହିଁ , ମକେ ନିକ ନଲାଗେ 
miscellaneous,ସୁନ୍ଦର , ସୁନ୍ଦର 
miscellaneous,ଧୁଳି , ଧୁରଲି 
miscellaneous,ସଫା , ପରଚଲ୍‌ 
miscellaneous,ଜାତି , ଜାତି 
miscellaneous,ମନ୍ଦାର , ମନ୍ଦାର 
miscellaneous,ନିମମିଳ , ନିରମଲ୍‌ 
miscellaneous,ପରିବେଶ , ଯାଗା 
miscellaneous,ଚାରିଆଡ଼େ , ଚାରବାଟେ 
miscellaneous,ନଇବନ୍ଧ , ତେମ୍‌ 
miscellaneous,ଲତା , ମାଲ 
miscellaneous,ପଢାପଢି , ପଢାପଢି 
miscellaneous,ଭାଇବନ୍ଧୁ , ଭାଇବନ୍ଧୁ 
miscellaneous,ଆନନ୍ଦରେ , ସରଦାରେ 
miscellaneous,ଖେଳ ଖେଳିବା , ଖେଲ ଖେଲୁ 
miscellaneous,ନୀତିସଂଜବେଳରେ , ସବୁ ସଂଜବେଲେ 
miscellaneous,ସର୍ବଦା , ସବୁବେଲେ 
miscellaneous,ଆମପଲୀ , ଆମପାଲୀ 
miscellaneous,ବେମାର , ରୋଗ 
miscellaneous,ଗମ୍ଭାରୀ ଗଛ , ଗମ୍ଭାରୀ ଗଛ 
miscellaneous,ସେ ପଟେ , ସେବାଟେ 
miscellaneous,ପାଇପ ପାଣି , ପାଇପ୍‌ ପାନି 
miscellaneous,ଖସଡ଼ାରେ ଖସିବୁ , ବିଚଲ ଲଗେ ଅଦର ବୁସ୍‌ 
miscellaneous,ମାଗଣା , ପାଙ୍ଗୁଆ 
miscellaneous,ଧନୀ ଗରୀବ , ଧନୀ ଗରୀବ 
miscellaneous,ସୁଯୋଗ , ସୁଯୋଗ୍‌ 
miscellaneous,କୁମାର ପୁର , କୁମାର ପୁର 
miscellaneous,ଗ୍ରାମ ପଞ୍ଚାୟତ , ଗ୍ରାମ ପଞ୍ଚାୟତ 
miscellaneous,ଅଫିସ୍‌ , ଅଫିସ୍‌ 
miscellaneous,ରାସ୍ତା , ସଡ଼କ୍‌ 
miscellaneous,ମରାମତି କରେ , ତିଆର କରେ 
miscellaneous,ପୋଖରୀ ଖୋଳେ , ବନ୍ଦ ଘାଟେ 
miscellaneous,ସରପଞ୍ଚ , ସରପଞ୍ଚ 
miscellaneous,ଭଲ ମନ୍ଦ , ଭଲମନ୍ଦ 
miscellaneous,କଳିକଜିଆ , ଘରେଲାଗାଲାଗି 
miscellaneous,ସମାଧାନ , ସମାନ୍‌ 
miscellaneous,ଗଠିତ୍‌ ହୁଏ , ଗଡ଼ି ଏରସି 
miscellaneous,ନର୍ସ , ନସି 
miscellaneous,କମ୍ପାଉଣ୍ଡର , କଆ୍ପାଣ୍ଠୁ 
miscellaneous,ପରୀକ୍ଷା , ପରୀକ୍ଷା 
miscellaneous,ଟେବୁଲ୍‌ , ଟେବୁଲ୍‌ 
miscellaneous,ଚମ୍ପାଫୁଲ , ଚପାପୁଲ 
miscellaneous,ସିମ୍ାଞ୍ଜ , ବଣ ମଣିଷ 
miscellaneous,ଖମ୍ଭ , ଖମ୍‌ 
miscellaneous,ସିମ୍ଭଲଟା , ସେମିଲାଟା 
miscellaneous,ଦମ୍ଭ , ଦମ୍‌ 
miscellaneous,ତୁମେ୍ , ତୁଇ 
miscellaneous,ସମ୍ଭବ , ହେୟସି 
miscellaneous,କମ୍ପାସ୍‌ , କମମାସ୍‌ ପେଡ଼ି 
miscellaneous,ଡାମଖ୍ଫାଣ , ଢ଼ାପନ 
miscellaneous,ସମ୍ପଦ , ଧନ 
miscellaneous,ଅସମ୍ଭବ , ନାହେ 
miscellaneous,ଚୂମ୍ଭକ , ଚୁମ୍ଭକ୍‌ 
miscellaneous,ସମ୍ଭାଦ , ଖବର 
miscellaneous,ବଜାର , ହାଟ 
miscellaneous,ପ୍ରଧାନ ମନ୍ତ୍ରୀ , ପ୍ରଧାନ ମନ୍ତ୍ରୀ 
miscellaneous,ବାଟରେ , ବାଟେ 
miscellaneous,ପୋଷ୍ଟ ଅଫିସ୍‌ , ପୋଷ୍ଟ ଅଫିସ୍‌ 
miscellaneous,ପୋଷ୍ଟକାର୍ଡ , ପୋଷ୍ଟ କରଡ 
miscellaneous,ଲଫାପା , ଲଫାପା 
miscellaneous,ଅନ୍ତବ୍ଦୈଶୀୟ ପତ୍ର, ଇଂଲଣ୍ଡ ଲେଟେର 
miscellaneous,ଟେଲିଗ୍ରାମ ଫର୍ମ , ଟେଲିଗ୍ରାମ ଫରମ 
miscellaneous,ଖବର , ଖବର 
miscellaneous,ମୋବାଇଲ ଫୋନ୍‌ , ମୋବାଇଲ ଫୋନ୍‌ 
miscellaneous,ବହୁତ ଦୁର , ଭୁତେକଦୁର 
miscellaneous,ସମୟ , ବେଲା 
miscellaneous,ମସ୍‌ଜିଦ୍‌ , ସମଜିଦ୍‌ 
miscellaneous,ହିନ୍ଦୁମାନେ , ହିନ୍ଦୁ ମନ୍‌ 
miscellaneous,ମନ୍ଦିର , ଦେଉଳଘର 
miscellaneous,ପୂଜାପାଠ , ପୂଜାପାଟ ମନ୍ଦିରେ 
miscellaneous,ଭଜନ , ଭଜନ 
miscellaneous,କୀଉଁନ , କୀଉଁନ 
miscellaneous,ଖ୍ରୀଷ୍ଟିୟାନ୍‌ , ଖ୍ରୀଷ୍ଟାନ୍‌ 
miscellaneous,ଶିଖମାନେ , ଶିଖୁ ମନ 
miscellaneous,ଗୀଜୀ , ମଣ୍ଡଳି 
miscellaneous,ଧର୍ମ , ଧରମ 
miscellaneous,ଅନୁଷ୍ଠାନ , ଜାଗା 
miscellaneous,ପୋଷାକ , ଡେରେସ 
miscellaneous,ବିଭିନ୍ନ , ଅଲଗାଅଲଗା 
miscellaneous,ସବୁଦିନ , ସବୁଦିନେ 
miscellaneous,ଦୋକାନ , ଦୁକାନ୍‌ 
miscellaneous,ଖୁସି ମନରେ , ସରଦା ମନେ 
miscellaneous,ନଷ୍ଟ , ନସଲାଟା 
miscellaneous,କଷ୍ଟ , କଷ୍ଟ 
miscellaneous,କନିଷ୍ଠ , ସାନ 
miscellaneous,ପରିଷ୍ଠାର , ସଫାସୁତରା ଘର 
miscellaneous,ଉତ୍ତାପ , ତପତ୍‌ 
miscellaneous,ଯତନେ , ଯତନେ 
miscellaneous,କିଆରି , କିଆରି 
miscellaneous,ଚାରା , ପାଲା 
miscellaneous,ପାତି ମାଙ୍କଡ଼ , ପାତି ମାଙ୍କଡ଼ 
miscellaneous,ବଢିଗଲା , ବଡ଼ିଗାଲା 
miscellaneous,ଲାଳ , ଲାଲ୍‌ 
miscellaneous,ପଶିଲା , ପୁରଲା 
miscellaneous,ଚମ୍ପା , ଚମ୍ପା 
miscellaneous,ଗଛତାଳ , ଗଛର ଡାଲ 
miscellaneous,ଆସିଲେ ଧାଇଁ , ପାଲାୟ ଆୟ ଲାୟ 
miscellaneous,ଲଢେଇ , ମାରାମାରି 
miscellaneous,ସମ୍ପଭି , ଧନ 
miscellaneous,ଖୁସିରେ , ସରଦାରେ 
miscellaneous,ବାଦ୍ୟ , ବାଜା 
miscellaneous,ପାମ୍ପଡ଼ , ପାପଡ଼ 
miscellaneous,ସବୁଜ , କାଚାପତରିଆ 
miscellaneous,ଶସ୍ଯକ୍ଷେତ୍ର , ଚାଷ ବେଡ଼ା 
miscellaneous,ଅକ୍ସ ଦୂରରେ , ଅଲପ୍‌ ଦୂରେ 
miscellaneous,ଟକିନଇଁ , ସାନ ଯଡ଼ି 
miscellaneous,କୁଳୁକୁଳୁଶବ୍ଦ , କଲବଲ ଶବଦ 
miscellaneous,ଗୀମୁଣ୍ଡରେ , ଗୀ ମୁଣ୍ଡେ 
miscellaneous,ଶିବ ମନ୍ଦିର , ଶିବ ମନ୍ଦିର୍‌ 
miscellaneous,ପେଟ ପୋଷନ୍ତି , ପେଟ ପଷବାୟ 
miscellaneous,ପରିବାର , କୁଟୁମ୍‌ 
miscellaneous,ବିକ୍ରି , ବିକବାଟା 
miscellaneous,ଅନ୍ୟ ଲୋକମାନେ, ଅଲଗା ଲୋକମନ 
miscellaneous,ସୁବିଧା , ସୁବିଧା 
miscellaneous,କବାଟ , କପାଟ 
miscellaneous,ଝରକା , ଖୁଡକି 
miscellaneous,କାଠ ମିସ୍ତ୍ରୀ , ବଡାୟ 
miscellaneous,କିଣିଥାନି , ଘେନି ରେତି 
miscellaneous,ନାନାପ୍ରକାର , କେତେକ ରକମ 
miscellaneous,ପର୍ବ ପର୍ବାଣି , ପରବ ଯାତ୍ରା 
miscellaneous,ପରସ୍ବର , ତାକର ତାକର 
miscellaneous,ମିଳିମିଶି , ମିଲିମିଶି 
miscellaneous,ବୃଷ୍ଷ ରୋପଣ , ଗଛ ଲାଗାୟବାଟା 
miscellaneous,ପରିଶ୍ରମ , କଷ୍ଟ କର୍‌ବାଟା 
miscellaneous,ମାଟିର ହାଣ୍ଡି , ମାଟି ହାଣ୍ଡି 
miscellaneous,ମାଠିଆ , ହାଣ୍ଡି 
miscellaneous,ଦାଆ , ଇଲା 
miscellaneous,କଟୁରୀ , କାଟରା 
